**CloudWatch Logs Insights**  
region: eu-west-1  
log-group-names: /aws/lambda/eratostene  
start-time: 2019-09-25T16:03:00.999Z  
end-time: 2019-10-25T16:37:26.000Z  
query-string:
```
fields @timestamp, @message
| sort @timestamp desc
| limit 927
```
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|       @timestamp        |                                                                                  @message                                                                                   |
| 2019-10-25 16:16:16.773 | REPORT RequestId: 1c994b12-a6f0-4565-b15d-9c176b115831 Duration: 1031.42 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:15.739 | START RequestId: 1c994b12-a6f0-4565-b15d-9c176b115831 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:13.812 | END RequestId: d40b28a3-071e-4463-a3f7-d65196f0aaea                                                                                                                         |
| 2019-10-25 16:16:13.812 | REPORT RequestId: d40b28a3-071e-4463-a3f7-d65196f0aaea Duration: 1023.23 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:12.769 | START RequestId: d40b28a3-071e-4463-a3f7-d65196f0aaea Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:10.832 | END RequestId: 8332fc8b-344f-4bc9-936d-92a156806d97                                                                                                                         |
| 2019-10-25 16:16:10.832 | REPORT RequestId: 8332fc8b-344f-4bc9-936d-92a156806d97 Duration: 1021.39 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:09.790 | START RequestId: 8332fc8b-344f-4bc9-936d-92a156806d97 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:07.832 | END RequestId: a2be4e5e-4967-4c91-8607-b40ba35da053                                                                                                                         |
| 2019-10-25 16:16:07.832 | REPORT RequestId: a2be4e5e-4967-4c91-8607-b40ba35da053 Duration: 1076.14 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:06.736 | START RequestId: a2be4e5e-4967-4c91-8607-b40ba35da053 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:04.832 | END RequestId: aee583f5-e2e0-4a8a-bb1e-0b1d70a6a4d3                                                                                                                         |
| 2019-10-25 16:16:04.832 | REPORT RequestId: aee583f5-e2e0-4a8a-bb1e-0b1d70a6a4d3 Duration: 1022.63 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:03.789 | START RequestId: aee583f5-e2e0-4a8a-bb1e-0b1d70a6a4d3 Version: $LATEST                                                                                                      |
| 2019-10-25 16:16:01.773 | END RequestId: 9cdf75f2-94d8-46e3-acfd-e002cb65fa33                                                                                                                         |
| 2019-10-25 16:16:01.773 | REPORT RequestId: 9cdf75f2-94d8-46e3-acfd-e002cb65fa33 Duration: 1046.02 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:16:00.726 | START RequestId: 9cdf75f2-94d8-46e3-acfd-e002cb65fa33 Version: $LATEST                                                                                                      |
| 2019-10-25 16:15:58.812 | END RequestId: f0633bb0-137f-4204-971c-d0250ae0d5aa                                                                                                                         |
| 2019-10-25 16:15:58.812 | REPORT RequestId: f0633bb0-137f-4204-971c-d0250ae0d5aa Duration: 1023.56 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:15:57.768 | START RequestId: f0633bb0-137f-4204-971c-d0250ae0d5aa Version: $LATEST                                                                                                      |
| 2019-10-25 16:15:55.892 | END RequestId: 273fed3f-a2f7-41f4-9990-8f6e9d6d20a2                                                                                                                         |
| 2019-10-25 16:15:55.892 | REPORT RequestId: 273fed3f-a2f7-41f4-9990-8f6e9d6d20a2 Duration: 1074.88 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:15:54.797 | START RequestId: 273fed3f-a2f7-41f4-9990-8f6e9d6d20a2 Version: $LATEST                                                                                                      |
